"","Funding_Agency","Project_Title","Investigator_Name","Institution_Name","Address1","Cost","Duration","Year","Funding_Agency_Short","Cost_Units","Duration_Units","ProjectID"
"473","Ministry of Communications & IT","Application of Electronics & Agriculture & Environment","N. Bhattacharyya","Centre for Development of Advanced Computing(C-DAC)","Plot No E-2/1 Block GP, Sector V, Salt Lake, Electronics Complex, Bidhan Nagar",147000000,48,"2009-10","MOCIT","Indian Rupees","Months","MOCIT_2009-10_34"
"474","Ministry of Communications & IT","Synthesis & development of broadband EMI shielding materials using Magneto-Dielectric Nano-Particles","N.S. Bhattacharya","Tezpur University"," ",5985000,36,"2009-10","MOCIT","Indian Rupees","Months","MOCIT_2009-10_35"
"475","Ministry of Communications & IT","Preparation of Carbon Aerogel & development of Aerocapacitor for Electronic applications","N.C. Pramanik","Centre for Materials for Electronics Technology(C-MET)"," ",10585000,36,"2009-10","MOCIT","Indian Rupees","Months","MOCIT_2009-10_36"
"476","Ministry of Communications & IT","Hybrid Solar Cells based on Organic Polymers & Inorganic Nano particles","U.P. Mulik","Centre for Materials for Electronics Technology(C-MET)"," ",7700000,36,"2009-10","MOCIT","Indian Rupees","Months","MOCIT_2009-10_37"
"477","Ministry of Communications & IT","Environmentally Sound Methods for recovery of metals from Printed Circuit Boards","M.R. Reddy","Centre for Materials for Electronics Technology(C-MET)"," ",7870000,36,"2009-10","MOCIT","Indian Rupees","Months","MOCIT_2009-10_38"
"478","Ministry of Communications & IT","Design & development of Piezoelectric Multilayer Actuator for MEMS based Micro Valve","N. Raghu","Centre for Materials for Electronics Technology(C-MET)"," ",8259000,36,"2009-10","MOCIT","Indian Rupees","Months","MOCIT_2009-10_39"
"479","Ministry of Communications & IT","TETRA  Wi-MAX Base Station","S. Zachariah","Centre for Development of Advanced Computing(C-DAC)","P.B. No. 6520, Vellayambalam",61900000,21,"2009-10","MOCIT","Indian Rupees","Months","MOCIT_2009-10_40"
"480","Ministry of Communications & IT","Software Defines Radio","S. Zachariah","Centre for Development of Advanced Computing(C-DAC)","P.B. No. 6520, Vellayambalam",49200000,30,"2009-10","MOCIT","Indian Rupees","Months","MOCIT_2009-10_41"
"481","Ministry of Communications & IT","Next Generation (4G) Wireless Technology Research Phase II","P.R. Goudan","Centre of Excellence in Wireless Technologies","3rd Floor, IITM Res. Park, Kanagam Rd., Taramani",90000000,24,"2009-10","MOCIT","Indian Rupees","Months","MOCIT_2009-10_42"
"482","Ministry of Communications & IT","Building a prototype of WLAN Manager: A device for performance management of WLAN - Phase II","M. Hegde","Indian Institute of Science","C.V. Raman Avenue",5980000,25,"2009-10","MOCIT","Indian Rupees","Months","MOCIT_2009-10_43"
"483","Ministry of Communications & IT","GIowpan network towards managing utility - based wireless sensor networks","M. Hedge","Indian Institute of Science","Shri Paventham, ERNET, C.V. Raman Avenue",15034000,24,"2009-10","MOCIT","Indian Rupees","Months","MOCIT_2009-10_44"
"484","Ministry of Communications & IT","Pilot Project on Amateur Radio Advanced Digital Communication Network","S. Suri","National Institute of Amateur Radio","6-3-1092/93, Raj Bhavan Road",20000000,24,"2009-10","MOCIT","Indian Rupees","Months","MOCIT_2009-10_45"
"485","Ministry of Communications & IT","Development of a state of the art test bed for advanced research in Multimedia over IP in an inter-networking environment for guaranteed & secured Quality of Service with content customization capability (STREAM over IP)","D.K. Jain","Centre for Development of Advanced Computing(C-DAC)","Jawaharlal Nehru Technological University Campus, Kukatpally",25000000,24,"2009-10","MOCIT","Indian Rupees","Months","MOCIT_2009-10_46"
"486","Ministry of Communications & IT","Cognitive Radio Networks for Broadband Wireless Access - Phase I","V. Sharma","Indian Institute of Science","C.V. Raman Avenue",14000000,14,"2009-10","MOCIT","Indian Rupees","Months","MOCIT_2009-10_47"
"487","Ministry of Communications & IT","Development of Neuro-evolutionary computational tools for improvement of performance of MIMO=OFDM based wireless networking","K.K. Sarma","Gauhati University"," ",4940000,36,"2009-10","MOCIT","Indian Rupees","Months","MOCIT_2009-10_48"
"488","Ministry of Communications & IT","Development of Smart Antenna for Wireless Applications","A.T. Kalghatgi","Central Research Laboratories","Outer Ringh Road, Nagavara",16500000,22,"2009-10","MOCIT","Indian Rupees","Months","MOCIT_2009-10_49"
"489","Ministry of Communications & IT","RF MEMS switches for Wideband reconfigurable RF Microsystems","M.S. Bhat","National Institute of Technology (Karnataka)","Surathkal",17549000,36,"2009-10","MOCIT","Indian Rupees","Months","MOCIT_2009-10_50"
"490","Ministry of Communications & IT","Design & development of Broadband & Dual Band Antennas for modern Wireless Communication Systems","D. Bhatnagar","Rajasthan University"," ",6575920,24,"2009-10","MOCIT","Indian Rupees","Months","MOCIT_2009-10_51"
"491","Ministry of Communications & IT","Research & design of Face Recognition System for variation in pose, expression & illumination implemented by IIT, Delhi","R. Singh","Indraprastha Institute of Information Technology","Library Building, NSIT Campus, Dwarka Sector 3",8725000,36,"2009-10","MOCIT","Indian Rupees","Months","MOCIT_2009-10_52"
"492","Ministry of Communications & IT","Development of tools for detection of SQL injection vulnerability in web applications by Surathkal, Karnataka","A.R. Pais","National Institute of Technology (Karnataka)","Department of Computer Engineering, Surathkal",3332000,24,"2009-10","MOCIT","Indian Rupees","Months","MOCIT_2009-10_53"
"493","Ministry of Communications & IT","Biometric system development by IIT, Kanpur","P. Gupta","Indian Institute of Technology (K)","Department of CSE",25227000,36,"2009-10","MOCIT","Indian Rupees","Months","MOCIT_2009-10_54"
"494","Ministry of Communications & IT","Development of a person identification system based on speaker identification to control the access of resources in typical Computer Laboratory environment at Rajiv Ganhi University of Arunachal Pradesh","U. Bhattacharjee","Rajiv Gandhi University","Department of Computer Science & Engineering, Rono Hil;ls, Doimukh",3614000,24,"2009-10","MOCIT","Indian Rupees","Months","MOCIT_2009-10_55"
"495","Ministry of Communications & IT","Analyzing Online Content using Data Mining Techniques to Computer Cyber Crimes, IIT, Delhi","P. Kumaraguru","Indraprastha Institute of Information Technology","Library Building, NSIT Campus, Dwarka Sector 3",8150000,36,"2009-10","MOCIT","Indian Rupees","Months","MOCIT_2009-10_56"
"496","Ministry of Communications & IT","Deisgn & development of integrated Security Risk Management System for an Enterprise Network by IIT, Kharagpur","S.K. Ghosh","Indian Institute of Technology (Kh)","School of Information Technology",7313000,36,"2009-10","MOCIT","Indian Rupees","Months","MOCIT_2009-10_57"
"497","Ministry of Communications & IT","Study of FISMA Model & suggest an appropriate framework for applying it with Government of India by Management Development Institute, Gurgaon","A. Kaushik","Management Development Institute","Mehrauli Roadm Sukhrali",3500000,18,"2009-10","MOCIT","Indian Rupees","Months","MOCIT_2009-10_58"
"498","Ministry of Communications & IT","Establishment of Compute Forensic Laboratory & Training facility in North East DOE ACC Aizwal & Imphal","K.M. Singh","DOEACC Society","Akampat Post Box No. 104",28978000,24,"2009-10","MOCIT","Indian Rupees","Months","MOCIT_2009-10_59"
"499","Ministry of Communications & IT","Investigation of applicability of probabilistic signature for Metamorphic Malware Detection MNIT, Jaipur","M.S. Gaur","Malaviya National Institute of Technology","JLN Nagar",1500000,12,"2009-10","MOCIT","Indian Rupees","Months","MOCIT_2009-10_60"
"500","Ministry of Communications & IT","Development of Cyber Forensics Training Facilities in the states of Sikkim, Meghalaya, Tripura & Assam by C-DAC, Kolkata","A. Chaudhuri","Centre for Development of Advanced Computing(C-DAC)","Plot No E-2/1, Block GP, Sector V, Salt Lake",40776000,24,"2009-10","MOCIT","Indian Rupees","Months","MOCIT_2009-10_61"
"501","Ministry of Communications & IT","Project proposal by Data Security Council of India (DSCI) for setting up cyber labs in various states","K. Bajaj","Data Security Council of India","Niryat Bhawan, Rao Tula Ram Marg",39800000,36,"2010-11","MOCIT","Indian Rupees","Months","MOCIT_2010-11_1"
"502","Ministry of Communications & IT","Design & development of a tool for enterprise Level Security Metrics by Jadavpur University","C. Mazumdar","Jadavpur University","Department of Computer Science Engineering",13375000,24,"2010-11","MOCIT","Indian Rupees","Months","MOCIT_2010-11_2"
"503","Ministry of Communications & IT","Development & implementation of reactive roaming scheme for honeypots & softcomputing techniques for detection of DDOs attacks & botnet attacks by (IIITM) Gwalior","S. Tapaswi","Atal Bihari Vajpayee-Indian Institute of Information Technology & Management","Department of Information Technology, Morena Link Road",4157000,24,"2010-11","MOCIT","Indian Rupees","Months","MOCIT_2010-11_3"
"504","Ministry of Communications & IT","Development of a system to identify filter & traceback network security attacks using new packet marking techniques by IIT Patna","A.S. Sairam","Indian Institute of Technology (Patna)","Department of Computer Science & Engineering",5519000,26,"2010-11","MOCIT","Indian Rupees","Months","MOCIT_2010-11_4"
"505","Ministry of Communications & IT","Design of side channel attack resistant programmable black ciphere on FPGAs by IIT Kharagpur","D. Mukhopadhyay","Indian Institute of Technology (Kharagpur)","Department of Computer Science & Engineering",7320000,36,"2010-11","MOCIT","Indian Rupees","Months","MOCIT_2010-11_5"
"506","Ministry of Communications & IT","Protect proposal for development of trust models for cloud computing by the Amrita Vishwa Vidyapeetham University","S. Kumar","Amrita Vishwa Vidyapeetham","Amrita School of Engineering, Ettimadai, P.O.",5160000,24,"2010-11","MOCIT","Indian Rupees","Months","MOCIT_2010-11_6"
"507","Ministry of Communications & IT","DOEACC protect proposal for establishment of Computer Forensic Lab & training facilities in J&K","A.H. Moon","DOEACC Srinagar","SIDCO Electronic Complex, Old Airport Road, Rangreth",19950000,24,"2010-11","MOCIT","Indian Rupees","Months","MOCIT_2010-11_7"
"508","Ministry of Communications & IT","Development of Staganalysis software analysis, Statistical analysis Reverses engineering & Brute force techniques covering digital multimedia objects C-DAC Kolkata","S. Mitra","Centre for Development of Advanced Computing(C-DAC)","Plot No. E-2/1, Block-GP, Sector-V, Salt Lake",47000000,36,"2010-11","MOCIT","Indian Rupees","Months","MOCIT_2010-11_8"
"509","Ministry of Communications & IT","Research, development & training in cyber laws & forensics - National Law School of India University","O.V. Nandimath","National Law School of India University","P.O. Box No. 7201, Nagarbhavi",24144000,36,"2010-11","MOCIT","Indian Rupees","Months","MOCIT_2010-11_9"
"510","Ministry of Communications & IT","Cryptanalysis novel approaches using intelligent techniques/Algorithms C-DAC, Bangalore","A.D. Selvakumar","Centre for Development of Advanced Computing(C-DAC)","Real Time System, Knowledge Park No-1, Old Madras Road",69120000,24,"2010-11","MOCIT","Indian Rupees","Months","MOCIT_2010-11_10"
"511","Ministry of Communications & IT","Development of security solutions for SCADA system by C-DAC,  Bangalore","B.S. Bindhumadhwa","Centre for Development of Advanced Computing(C-DAC)","Real Time System, Knowledge Park No-1, Old Madras Road",20978000,24,"2010-11","MOCIT","Indian Rupees","Months","MOCIT_2010-11_11"
"512","Ministry of Communications & IT","Development of a secure routing framework P2P networks using gossip based protcols by IIT, Patna","S. Peri","Indian Institute of Technology (Patna)"," ",5964000,28,"2010-11","MOCIT","Indian Rupees","Months","MOCIT_2010-11_12"
"513","Ministry of Communications & IT","Creation of a visual face database of North Eastern people & implementation of techniques for face identification by Tripura University","M.K. Bhowmik","Tripura University","Department of Computer Science & Engineering",5040000,36,"2010-11","MOCIT","Indian Rupees","Months","MOCIT_2010-11_13"
"514","Ministry of Communications & IT","Development of new Algorithms for variable key crypto system North Eastern Hill University, Shillong","B. Bhuyan","North-Eastern Hill University","Department of Information Technology, School of Technology",2378400,24,"2010-11","MOCIT","Indian Rupees","Months","MOCIT_2010-11_14"
"515","Ministry of Communications & IT","Network traffic classification & analysis by Manipur University","T. Sinam","Manipur University","Department of Computer Science, Canchpur",5100000,24,"2010-11","MOCIT","Indian Rupees","Months","MOCIT_2010-11_15"
"516","Ministry of Communications & IT","Design & development of an anti Malware solution for web applications & mobiles C-DAC, Hyderabad","P.R.L. Eswari","Centre for Development of Advanced Computing(C-DAC)","E-Security, J.N.T.U. Campus, Kukatpally",46500000,36,"2010-11","MOCIT","Indian Rupees","Months","MOCIT_2010-11_16"
"517","Ministry of Communications & IT","Development of Active Honeypot for distributed Honeynet system C-DAC, Mohali","R. Sehagal","Centre for Development of Advanced Computing(C-DAC)","Cyber Security Group, A-34, Phase VIII, Industrial Area",20350000,24,"2010-11","MOCIT","Indian Rupees","Months","MOCIT_2010-11_17"
"518","Ministry of Communications & IT","Design & development of Advanced Cyber Forensics tools C-DAC,  Thiruvananthapuram","B. Ramani","Centre for Development of Advanced Computing(C-DAC)","Vellayamblam",72610000,24,"2010-11","MOCIT","Indian Rupees","Months","MOCIT_2010-11_18"
