"","Funding_Agency","Project_Title","Investigator_Name","Institution_Name","Address1","Cost","Duration","Year","Funding_Agency_Short","Cost_Units","Duration_Units","ProjectID"
"119","Indian Space Research Organisation","Space Weather: an Introduction","C. Uberoi","Indian Institute of Science","Centre for Mathematics",55000,12,"2003-04","ISRO","Indian Rupees","Months","ISRO_2003-04_5"
"120","Indian Space Research Organisation","Airspace Pollutants and Environment","R.R. Reddy","Sri Krishnadevaraya University"," ",1557000,36,"2003-04","ISRO","Indian Rupees","Months","ISRO_2003-04_6"
"121","Indian Space Research Organisation","Climatology and modelling of the region over Indian equatorial and low latitudes based on data from Ionosonde Network","P.K. Bhuyan","Dibrugarh University","Depatment  of Physics",616000,36,"2004-05","ISRO","Indian Rupees","Months","ISRO_2004-05_1"
"122","Indian Space Research Organisation","Upgradation of the data bank by providing the broadband internet connection, DVD drives, etc.","S.K. Chakrabarti","Centre for Space Physics","Department of Physics",482000,12,"2004-05","ISRO","Indian Rupees","Months","ISRO_2004-05_2"
"123","Indian Space Research Organisation","Boundary layer waves and ring current dynamics","S. Singh","Indian Institute of Geomagnetism","New Panvel (W),  Kalamboli (Highway)",125000,36,"2004-05","ISRO","Indian Rupees","Months","ISRO_2004-05_3"
"124","Indian Space Research Organisation","Impact of long-term Solar variability on the middle atmosphere chemical climate using satellite data and model simulation","G. Beig","Indian Institute of Tropical Meteorology","Dr Homi Bhabha Road,  Pashan",673000,36,"2004-05","ISRO","Indian Rupees","Months","ISRO_2004-05_4"
"125","Indian Space Research Organisation","Pre-eruptive phase of Solar filaments","N. Srivastava","Udaipur Solar Observatory"," ",530000,36,"2004-05","ISRO","Indian Rupees","Months","ISRO_2004-05_5"
"126","Indian Space Research Organisation","Study of sun-earth interaction using VHF Scintillation","H.P. Joshi","Saurashtra University","Department of Physics",665000,36,"2004-05","ISRO","Indian Rupees","Months","ISRO_2004-05_6"
"127","Indian Space Research Organisation","Studies on low latiude space climatology with ground based Ionosphere-Thermosphere measurements","Niranjan","Andhra University","Department of Physics",904000,36,"2004-05","ISRO","Indian Rupees","Months","ISRO_2004-05_7"
"128","Indian Space Research Organisation","A study of the Inter-relationship of Equatorial Scintillation, Ambient Ionization and Electrojet","A. Dasgupta","Calcutta University","S.K. Mitra Centre for Research  in Space Environment",466000,24,"2004-05","ISRO","Indian Rupees","Months","ISRO_2004-05_8"
"129","Indian Space Research Organisation","Dynamics of the tropical Tropopause","D.N. Rao","National MST Radar Facility","P.B. No 123",3660000,36,"2004-05","ISRO","Indian Rupees","Months","ISRO_2004-05_9"
"130","Indian Space Research Organisation","Low latitude geomagnetic and Ionospheric response to space weather phenomenon","S. Alex","Indian Institute of Geomagnetism","New Panvel  (W),  Kalamboli (Highway)",505000,36,"2004-05","ISRO","Indian Rupees","Months","ISRO_2004-05_10"
"131","Indian Space Research Organisation","Space weather aspects of active region vector magnetic fields","P. Venkatakrishnan","Udaipur Solar Observatory"," ",450000,36,"2004-05","ISRO","Indian Rupees","Months","ISRO_2004-05_11"
"132","Indian Space Research Organisation","National microgravity research programme","K. Chattopadhyay","Indian Institute of Science","Depatent of Metallurgy",828000,12,"2004-05","ISRO","Indian Rupees","Months","ISRO_2004-05_12"
"133","Indian Space Research Organisation","Study of low order atmosphere-ocean models","A.C. Pandey","Allahabad University","M.N. Saha Centre for Space Studies, Institute of Inter-Disciplinary Studies",623700,36,"2004-05","ISRO","Indian Rupees","Months","ISRO_2004-05_13"
"134","Indian Space Research Organisation","High power radio propagation through plasma sheaths surrounding space vehicles (PRL)","A.K. Sharma","Indian Institute of Technology (D)","Department of Space Communications, Hauz Khas",698000,36,"2004-05","ISRO","Indian Rupees","Months","ISRO_2004-05_14"
"135","Indian Space Research Organisation","MST Radar signal processing employing wavelet (NMRF).","K. Venu","Hyderabad University","Department of NMRF Data Processing",739000,36,"2004-05","ISRO","Indian Rupees","Months","ISRO_2004-05_15"
"136","Indian Space Research Organisation","An integrated model for risk zone mapping of storm surge related hazards along the West Bengal Coast (PRL)","G.K. Sen","Jadavpur University","Department of Meteorology",812000,36,"2004-05","ISRO","Indian Rupees","Months","ISRO_2004-05_16"
"137","Indian Space Research Organisation","Ion exchange mechanism of the aerosols of lower tropospheric atmosphere in Chattisgarh region (PRL)","M.K. Deb","Pt. Ravishankar Shukla University","Department of Space Science-Aeronomy",847000,36,"2004-05","ISRO","Indian Rupees","Months","ISRO_2004-05_17"
"138","Indian Space Research Organisation","Radio, X-Ray and Gamma-ray monitoring of micro-quasars (ISAC)","V.H. Kulkarni","Bombay University","Department of Astrophysics",552000,36,"2004-05","ISRO","Indian Rupees","Months","ISRO_2004-05_18"
"139","Indian Space Research Organisation","Origin of life and evolution of function in biological macromolecules: Functional implications of gene duplication during evolution (PRL)","B. Gopal","Indian Institute of Science","Department of Origin of Life Centre",735000,36,"2004-05","ISRO","Indian Rupees","Months","ISRO_2004-05_19"
"140","Indian Space Research Organisation","Modeling and calculations on atomic-molecular collision processes relevant in planetary and astrophysical systems (PRL)","K.N. Joshipura","Sardar Patel University","Department of Astrophysics",837000,36,"2004-05","ISRO","Indian Rupees","Months","ISRO_2004-05_20"
"141","Indian Space Research Organisation","Mathematical modelling of smart material in a poorly electrically saturated composite materials","N. Rudraiah","Bangalore University","Department of Mathematics, Space Materials",1000000,36,"2004-05","ISRO","Indian Rupees","Months","ISRO_2004-05_21"
"142","Indian Space Research Organisation","Study of minor bodies of solar system by simulating laboratory data to match with spacecraft observations","A.K. Sen","Assam University","Department of Astronomy, Solar Systems Minor Bodies",925000,36,"2004-05","ISRO","Indian Rupees","Months","ISRO_2004-05_22"
"143","Indian Space Research Organisation","CPLD based control and introducing system for Indian MST radar transmitter","K.N. Raju","Sri Krishnadevaraya University","Department of Electronics, MST Radar",396000,12,"2004-05","ISRO","Indian Rupees","Months","ISRO_2004-05_23"
"144","Indian Space Research Organisation","MST radar signal processing using wavelets 7.17 and harmonic decomposition","G.R. Reddy","Sri Venkateswara University","College of Engineering",524000,24,"2004-05","ISRO","Indian Rupees","Months","ISRO_2004-05_24"
"145","Indian Space Research Organisation","Investigation of tropical convection through observations of gravity waves and troposphere-stratosphere exchange of various parameters","G. Dutta","Anwalul-Uloom College","Department of Atmospheric Physics, New Mallepally",838000,36,"2004-05","ISRO","Indian Rupees","Months","ISRO_2004-05_25"
"146","Indian Space Research Organisation","Role of metal oxides as Catalyst in chemical evolution and origin of life","Kamaluddin","Indian Institute of Technology (R )","Department of Chemistry",736000,36,"2004-05","ISRO","Indian Rupees","Months","ISRO_2004-05_26"
"147","Indian Space Research Organisation","Observations of Shallow and Deep convection and their role ingeneration of gravity waves using Indian MST Radar","S.K. Dhaka","Delhi University","Department of Physics, Rajdhani College, Raja Garden",879000,36,"2004-05","ISRO","Indian Rupees","Months","ISRO_2004-05_27"
"148","Indian Space Research Organisation","Study of ionospheric scintillation (UHFand VHF) and TEC at the Crest of the Appleton anomaly at Udaipur","R. Pandey","Mohanlal Sukhadia University","Department of Physics",544000,36,"2004-05","ISRO","Indian Rupees","Months","ISRO_2004-05_28"
"149","Indian Space Research Organisation","Analysis of PIV and PLIF Images for fluid flow characterization and visulization (VSSC)","K.P. Soman","Amrita Vishwa Vidyapeetham","Department of Software Development Fluid Economics",852000,24,"2004-05","ISRO","Indian Rupees","Months","ISRO_2004-05_29"
"150","Indian Space Research Organisation","Wavelet based vibration monitoring in flight/space vehicles (VSSC)","K.I. Ramachandran","Amrita Vishwa Vidyapeetham","Department of Space Vehicles",823000,24,"2004-05","ISRO","Indian Rupees","Months","ISRO_2004-05_30"
"151","Indian Space Research Organisation","Spary formation with a generic pressure swiri a automizer for air breathing and cryogenic propulsion systems (VSSC)","A. Mukhopadhyay","Jadavpur University","Department of Propulsion Studies",684000,36,"2004-05","ISRO","Indian Rupees","Months","ISRO_2004-05_31"
"152","Indian Space Research Organisation","Optimization of Weld parameters of al-li alloys including weld repair protocol (VSSC)","N. Manoharan","Satyabama Institute of Science & Technology","Department of Metallurgy",466000,24,"2004-05","ISRO","Indian Rupees","Months","ISRO_2004-05_32"
"153","Indian Space Research Organisation","Evaluation of thermal properties of E-glass short fibre and silicon carbide Reinforced hybrid MMC for space Applications (ISAC)","A.V. Suresh","R.V. College of Engineering","Department of Space Material Development",421000,24,"2004-05","ISRO","Indian Rupees","Months","ISRO_2004-05_33"
"154","Indian Space Research Organisation","Study on improvement of surface finish in EDM Drilling process by means of electrode rotation (VSSC)","P. Kuppan","Vellore Institute of Technology","Department of Mechanical Engineering",478000,24,"2004-05","ISRO","Indian Rupees","Months","ISRO_2004-05_34"
"155","Indian Space Research Organisation","Development of nanocrystalline AI 2 O 3 dispersed Cu-Matrix composites (VSSC)","P.P. Chattopadhyay","Bengal Engineering College","Department of Composites",842000,24,"2004-05","ISRO","Indian Rupees","Months","ISRO_2004-05_35"
"156","Indian Space Research Organisation","Investigation of flow field interaction around protrusions at supersonic speeds (VSSC)","J.K. Prasad","Birla Institute of Technology","Department of Fluid Mechanics, P.O. Mesra",930000,36,"2004-05","ISRO","Indian Rupees","Months","ISRO_2004-05_36"
"157","Indian Space Research Organisation","Fibre reinforced composites joints (Phase - II) (VSSC)","V. Krishnaraj","P.S.G. College of Technology","Department of Mechanical Engineering",775000,24,"2004-05","ISRO","Indian Rupees","Months","ISRO_2004-05_37"
"158","Indian Space Research Organisation","Evaluation of Coconut Oil as metal working fluid in the machining of AISI 304 in respect of reducing chatter (VSSC)","M.A. Xavior","Vellore Institute of Technology","Department of Mechanical Engineering",311000,24,"2004-05","ISRO","Indian Rupees","Months","ISRO_2004-05_38"
"159","Indian Space Research Organisation","Investigation of Titanium Lined composite pressure bottles (VSSC)","R. Velmurugan","Indian Institute of Technology (M)","Department of Aerospace Engineering",863000,12,"2004-05","ISRO","Indian Rupees","Months","ISRO_2004-05_39"
"160","Indian Space Research Organisation","Compressible viscous flow calculations using the meshless solver LSFD-U (VSSC)","N. Balakrishnan","Indian Institute of Science","Department of Aerospace Engineering",442000,18,"2004-05","ISRO","Indian Rupees","Months","ISRO_2004-05_40"
"161","Indian Space Research Organisation","Synthesis of novel thermo-responsive polyurethanes cross linked with … (VSSC)","A.S. Nasar","Madras University","Department of Polymer Science, Guindy Campus",655000,36,"2004-05","ISRO","Indian Rupees","Months","ISRO_2004-05_41"
